day,total_sessions,traffic_source,traffic_medium,device_category
2020-01-20,16561,google,cpc,mobile
2020-01-20,9,rtbhouse,cpc,tablet
2020-01-20,88,instagram,organic_social,mobile
2020-01-20,276,google,cpc,tablet
2020-01-20,1,youtube,cpv,desktop
2020-01-20,201,instagram.com,referral,mobile
2020-01-20,202,dv360,cpm,desktop
2020-01-20,2,google,cpm,tablet
2020-01-20,15,meta,cpc,tablet
2020-01-20,4903,google,cpc,desktop
2020-01-20,90,m.facebook.com,referral,mobile
2020-01-20,2651,rtbhouse,cpc,desktop
2020-01-20,193,meta,cpc,desktop
2020-01-20,172,l.instagram.com,referral,mobile
2020-01-20,1,youtube.com,referral,tablet
2020-01-20,9,l.facebook.com,referral,desktop
2020-01-20,15,dv360,cpm,mobile
2020-01-20,3,youtube.com,referral,mobile
2020-01-20,880,rtbhouse,cpc,mobile
2020-01-20,9406,google,organic,desktop
2020-01-20,2,m.facebook.com,referral,tablet
2020-01-20,7,google,cpm,desktop
2020-01-20,2,l.instagram.com,referral,desktop
2020-01-20,4,m.facebook.com,referral,desktop
2020-01-20,802,email,crm,desktop
2020-01-20,15782,google,organic,mobile
2020-01-20,2,youtube.com,referral,desktop
2020-01-20,2,lm.facebook.com,referral,mobile
2020-01-20,5492,meta,cpc,mobile
2020-01-20,4,dv360,cpm,tablet
2020-01-20,15,email,crm,tablet
2020-01-20,58,google,cpm,mobile
2020-01-20,860,email,crm,mobile
2020-01-20,11,l.facebook.com,referral,mobile
2020-01-20,341,google,organic,tablet
2020-01-21,8853,google,organic,desktop
2020-01-21,191,instagram.com,referral,mobile
2020-01-21,4993,google,cpc,desktop
2020-01-21,1,dv360,cpm,mobile
2020-01-21,60,google,cpm,mobile
2020-01-21,5461,meta,cpc,mobile
2020-01-21,633,email,crm,mobile
2020-01-21,5,l.facebook.com,referral,desktop
2020-01-21,2,lm.facebook.com,referral,mobile
2020-01-21,15,email,crm,tablet
2020-01-21,1,instagram.com,referral,tablet
2020-01-21,16070,google,cpc,mobile
2020-01-21,1,youtube.com,referral,tablet
2020-01-21,7,google,cpm,desktop
2020-01-21,213,dv360,cpm,desktop
2020-01-21,306,google,organic,tablet
2020-01-21,17,rtbhouse,cpc,tablet
2020-01-21,2704,rtbhouse,cpc,desktop
2020-01-21,1079,rtbhouse,cpc,mobile
2020-01-21,3,m.facebook.com,referral,desktop
2020-01-21,1,l.instagram.com,referral,tablet
2020-01-21,67,m.facebook.com,referral,mobile
2020-01-21,41,instagram,organic_social,mobile
2020-01-21,4,l.instagram.com,referral,desktop
2020-01-21,536,email,crm,desktop
2020-01-21,4,l.facebook.com,referral,mobile
2020-01-21,2,youtube.com,referral,mobile
2020-01-21,3,dv360,cpm,tablet
2020-01-21,1,instagram,cpc,mobile
2020-01-21,235,meta,cpc,desktop
2020-01-21,114,l.instagram.com,referral,mobile
2020-01-21,201,google,cpc,tablet
2020-01-21,14674,google,organic,mobile
2020-01-21,27,meta,cpc,tablet
2020-01-21,3,youtube.com,referral,desktop
2020-01-22,7,l.facebook.com,referral,desktop
2020-01-22,7,dv360,cpm,mobile
2020-01-22,15,rtbhouse,cpc,tablet
2020-01-22,185,dv360,cpm,desktop
2020-01-22,59,m.facebook.com,referral,mobile
2020-01-22,2,google,cpm,tablet
2020-01-22,5,google,cpm,desktop
2020-01-22,1088,rtbhouse,cpc,mobile
2020-01-22,4005,meta,cpc,mobile
2020-01-22,12599,google,organic,mobile
2020-01-22,226,email,crm,desktop
2020-01-22,183,google,cpc,tablet
2020-01-22,1,l.instagram.com,referral,tablet
2020-01-22,1,youtube,cpv,mobile
2020-01-22,69,l.instagram.com,referral,mobile
2020-01-22,3,youtube.com,referral,mobile
2020-01-22,2047,rtbhouse,cpc,desktop
2020-01-22,4550,google,cpc,desktop
2020-01-22,2,youtube.com,referral,desktop
2020-01-22,109,instagram.com,referral,mobile
2020-01-22,4,dv360,cpm,tablet
2020-01-22,290,email,crm,mobile
2020-01-22,4,email,crm,tablet
2020-01-22,65,google,cpm,mobile
2020-01-22,170,meta,cpc,desktop
2020-01-22,249,google,organic,tablet
2020-01-22,7709,google,organic,desktop
2020-01-22,14781,google,cpc,mobile
2020-01-22,8,meta,cpc,tablet
2020-01-22,1,instagram,organic_social,tablet
2020-01-22,7,m.facebook.com,referral,desktop
2020-01-22,6,l.facebook.com,referral,mobile
2020-01-22,57,instagram,organic_social,mobile
2020-01-23,4415,meta,cpc,mobile
2020-01-23,6,l.facebook.com,referral,mobile
2020-01-23,4782,google,cpc,desktop
2020-01-23,1,instagram,organic_social,tablet
2020-01-23,1,lm.facebook.com,referral,mobile
2020-01-23,173,meta,cpc,desktop
2020-01-23,8,m.facebook.com,referral,desktop
2020-01-23,38,instagram,organic_social,mobile
2020-01-23,14,rtbhouse,cpc,tablet
2020-01-23,14338,google,cpc,mobile
2020-01-23,951,rtbhouse,cpc,mobile
2020-01-23,1,google,cpm,tablet
2020-01-23,109,instagram.com,referral,mobile
2020-01-23,52,m.facebook.com,referral,mobile
2020-01-23,7,dv360,cpm,mobile
2020-01-23,78,l.instagram.com,referral,mobile
2020-01-23,13,email,crm,tablet
2020-01-23,7877,google,organic,desktop
2020-01-23,2,instagram,cpc,mobile
2020-01-23,3,l.instagram.com,referral,desktop
2020-01-23,12720,google,organic,mobile
2020-01-23,697,email,crm,mobile
2020-01-23,2,youtube,cpv,mobile
2020-01-23,9,l.facebook.com,referral,desktop
2020-01-23,298,google,organic,tablet
2020-01-23,1659,rtbhouse,cpc,desktop
2020-01-23,7,google,cpm,desktop
2020-01-23,216,dv360,cpm,desktop
2020-01-23,181,google,cpc,tablet
2020-01-23,5,dv360,cpm,tablet
2020-01-23,465,email,crm,desktop
2020-01-23,1,instagram,organic_social,desktop
2020-01-23,73,google,cpm,mobile
2020-01-23,1,m.facebook.com,referral,tablet
2020-01-23,22,meta,cpc,tablet
2020-01-24,1,lm.facebook.com,referral,mobile
2020-01-24,93,l.instagram.com,referral,mobile
2020-01-24,59,m.facebook.com,referral,mobile
2020-01-24,20,meta,cpc,tablet
2020-01-24,5,dv360,cpm,mobile
2020-01-24,79,instagram,organic_social,mobile
2020-01-24,92,google,cpm,mobile
2020-01-24,1,instagram,organic_social,desktop
2020-01-24,214,dv360,cpm,desktop
2020-01-24,14118,google,cpc,mobile
2020-01-24,4,m.facebook.com,referral,desktop
2020-01-24,100,instagram.com,referral,mobile
2020-01-24,12577,google,organic,mobile
2020-01-24,4280,google,cpc,desktop
2020-01-24,192,meta,cpc,desktop
2020-01-24,3,l.facebook.com,referral,desktop
2020-01-24,380,email,crm,desktop
2020-01-24,1100,rtbhouse,cpc,mobile
2020-01-24,184,google,cpc,tablet
2020-01-24,1645,rtbhouse,cpc,desktop
2020-01-24,1,m.facebook.com,referral,tablet
2020-01-24,4,dv360,cpm,tablet
2020-01-24,12,google,cpm,desktop
2020-01-24,10,email,crm,tablet
2020-01-24,3,instagram,cpc,mobile
2020-01-24,567,email,crm,mobile
2020-01-24,7967,google,organic,desktop
2020-01-24,1,youtube.com,referral,desktop
2020-01-24,2,l.facebook.com,referral,mobile
2020-01-24,7,google,cpm,tablet
2020-01-24,292,google,organic,tablet
2020-01-24,2,youtube.com,referral,mobile
2020-01-24,11,rtbhouse,cpc,tablet
2020-01-24,4501,meta,cpc,mobile
2020-01-25,15649,google,cpc,mobile
2020-01-25,1,l.instagram.com,referral,desktop
2020-01-25,3,rtbhouse,cpc,tablet
2020-01-25,34,instagram,organic_social,mobile
2020-01-25,1,youtube.com,referral,mobile
2020-01-25,1,instagram,organic_social,tablet
2020-01-25,1007,rtbhouse,cpc,mobile
2020-01-25,4629,meta,cpc,mobile
2020-01-25,11,dv360,cpm,mobile
2020-01-25,1,youtube.com,referral,tablet
2020-01-25,186,google,cpm,mobile
2020-01-25,7,email,crm,tablet
2020-01-25,2717,google,cpc,desktop
2020-01-25,11,google,cpm,desktop
2020-01-25,249,google,organic,tablet
2020-01-25,8,google,cpm,tablet
2020-01-25,90,dv360,cpm,desktop
2020-01-25,97,instagram.com,referral,mobile
2020-01-25,1,instagram,organic_social,desktop
2020-01-25,1,l.facebook.com,referral,desktop
2020-01-25,436,email,crm,mobile
2020-01-25,1,instagram.com,referral,tablet
2020-01-25,787,rtbhouse,cpc,desktop
2020-01-25,118,email,crm,desktop
2020-01-25,5,l.facebook.com,referral,mobile
2020-01-25,11913,google,organic,mobile
2020-01-25,2,m.facebook.com,referral,tablet
2020-01-25,28,meta,cpc,tablet
2020-01-25,133,meta,cpc,desktop
2020-01-25,52,m.facebook.com,referral,mobile
2020-01-25,210,google,cpc,tablet
2020-01-25,3791,google,organic,desktop
2020-01-25,2,youtube,cpv,mobile
2020-01-25,62,l.instagram.com,referral,mobile
2020-01-25,3,instagram,influencer,mobile
2020-01-26,126,instagram.com,referral,mobile
2020-01-26,193,google,cpm,mobile
2020-01-26,16962,google,cpc,mobile
2020-01-26,5,l.facebook.com,referral,mobile
2020-01-26,289,google,organic,tablet
2020-01-26,480,email,crm,mobile
2020-01-26,13155,google,organic,mobile
2020-01-26,113,email,crm,desktop
2020-01-26,1,l.instagram.com,referral,desktop
2020-01-26,2,youtube,organic_social,mobile
2020-01-26,5,dv360,cpm,mobile
2020-01-26,84,dv360,cpm,desktop
2020-01-26,117,meta,cpc,desktop
2020-01-26,27,instagram,organic_social,mobile
2020-01-26,6,email,crm,tablet
2020-01-26,3,youtube.com,referral,mobile
2020-01-26,60,m.facebook.com,referral,mobile
2020-01-26,2,lm.facebook.com,referral,mobile
2020-01-26,955,rtbhouse,cpc,mobile
2020-01-26,222,google,cpc,tablet
2020-01-26,23,meta,cpc,tablet
2020-01-26,2,youtube,cpv,mobile
2020-01-26,1,instagram.com,referral,tablet
2020-01-26,1,instagram,influencer,mobile
2020-01-26,583,rtbhouse,cpc,desktop
2020-01-26,6,dv360,cpm,tablet
2020-01-26,4,l.facebook.com,referral,desktop
2020-01-26,1,m.facebook.com,referral,desktop
2020-01-26,5231,meta,cpc,mobile
2020-01-26,9,google,cpm,tablet
2020-01-26,3448,google,organic,desktop
2020-01-26,2589,google,cpc,desktop
2020-01-26,10,rtbhouse,cpc,tablet
2020-01-26,70,l.instagram.com,referral,mobile
2020-01-26,11,google,cpm,desktop
2020-01-27,7,l.facebook.com,referral,mobile
2020-01-27,14,google,cpm,tablet
2020-01-27,7800,google,organic,desktop
2020-01-27,7,email,crm,tablet
2020-01-27,3,youtube.com,referral,desktop
2020-01-27,2,l.instagram.com,referral,tablet
2020-01-27,203,google,cpc,tablet
2020-01-27,2,dv360,cpm,mobile
2020-01-27,29,m.facebook.com,referral,mobile
2020-01-27,20,instagram,organic_social,mobile
2020-01-27,447,email,crm,desktop
2020-01-27,22,meta,cpc,tablet
2020-01-27,73,l.instagram.com,referral,mobile
2020-01-27,1663,rtbhouse,cpc,desktop
2020-01-27,2,youtube.com,referral,mobile
2020-01-27,1,lm.facebook.com,referral,mobile
2020-01-27,245,google,organic,tablet
2020-01-27,12443,google,organic,mobile
2020-01-27,182,meta,cpc,desktop
2020-01-27,969,rtbhouse,cpc,mobile
2020-01-27,218,dv360,cpm,desktop
2020-01-27,1,youtube.com,referral,tablet
2020-01-27,584,email,crm,mobile
2020-01-27,72,instagram.com,referral,mobile
2020-01-27,11,rtbhouse,cpc,tablet
2020-01-27,1,youtube,cpv,mobile
2020-01-27,210,google,cpm,mobile
2020-01-27,7,l.facebook.com,referral,desktop
2020-01-27,14,google,cpm,desktop
2020-01-27,2,instagram,influencer,mobile
2020-01-27,4401,google,cpc,desktop
2020-01-27,2,dv360,cpm,tablet
2020-01-27,4126,meta,cpc,mobile
2020-01-27,14742,google,cpc,mobile
2020-01-27,2,m.facebook.com,referral,desktop
2020-01-28,199,google,cpc,tablet
2020-01-28,71,instagram.com,referral,mobile
2020-01-28,8,l.facebook.com,referral,mobile
2020-01-28,1,l.instagram.com,referral,tablet
2020-01-28,1,youtube.com,referral,desktop
2020-01-28,1,l.instagram.com,referral,desktop
2020-01-28,4326,google,cpc,desktop
2020-01-28,957,rtbhouse,cpc,mobile
2020-01-28,187,email,crm,desktop
2020-01-28,7741,google,organic,desktop
2020-01-28,241,google,organic,tablet
2020-01-28,12,google,cpm,desktop
2020-01-28,66,instagram,organic_social,mobile
2020-01-28,2,instagram,influencer,mobile
2020-01-28,1,instagram,influencer,desktop
2020-01-28,169,meta,cpc,desktop
2020-01-28,1,instagram,organic_social,desktop
2020-01-28,14710,google,cpc,mobile
2020-01-28,3,dv360,cpm,tablet
2020-01-28,1,m.facebook.com,referral,tablet
2020-01-28,5,youtube,cpv,mobile
2020-01-28,1512,rtbhouse,cpc,desktop
2020-01-28,72,l.instagram.com,referral,mobile
2020-01-28,2,lm.facebook.com,referral,mobile
2020-01-28,3,dv360,cpm,mobile
2020-01-28,218,dv360,cpm,desktop
2020-01-28,58,m.facebook.com,referral,mobile
2020-01-28,1,youtube.com,referral,mobile
2020-01-28,281,email,crm,mobile
2020-01-28,12926,google,organic,mobile
2020-01-28,13,rtbhouse,cpc,tablet
2020-01-28,146,google,cpm,mobile
2020-01-28,10,meta,cpc,tablet
2020-01-28,7,google,cpm,tablet
2020-01-28,3642,meta,cpc,mobile
2020-01-28,9,l.facebook.com,referral,desktop
2020-01-29,235,email,crm,desktop
2020-01-29,3,google,cpm,desktop
2020-01-29,2900,meta,cpc,mobile
2020-01-29,4,instagram,organic_social,desktop
2020-01-29,5,dv360,cpm,mobile
2020-01-29,11,rtbhouse,cpc,tablet
2020-01-29,46,instagram.com,referral,mobile
2020-01-29,251,google,organic,tablet
2020-01-29,212,dv360,cpm,desktop
2020-01-29,1188,rtbhouse,cpc,desktop
2020-01-29,1,instagram,influencer,mobile
2020-01-29,12674,google,organic,mobile
2020-01-29,164,meta,cpc,desktop
2020-01-29,10,l.facebook.com,referral,mobile
2020-01-29,5,l.facebook.com,referral,desktop
2020-01-29,3,lm.facebook.com,referral,mobile
2020-01-29,236,google,cpm,mobile
2020-01-29,36,m.facebook.com,referral,mobile
2020-01-29,1,youtube.com,referral,tablet
2020-01-29,1,youtube,cpv,mobile
2020-01-29,734,rtbhouse,cpc,mobile
2020-01-29,11,meta,cpc,tablet
2020-01-29,15236,google,cpc,mobile
2020-01-29,10,google,cpm,tablet
2020-01-29,5,email,crm,tablet
2020-01-29,81,l.instagram.com,referral,mobile
2020-01-29,223,google,cpc,tablet
2020-01-29,302,email,crm,mobile
2020-01-29,4740,google,cpc,desktop
2020-01-29,122,instagram,organic_social,mobile
2020-01-29,1,instagram,cpc,mobile
2020-01-29,2,dv360,cpm,tablet
2020-01-29,7775,google,organic,desktop
2020-01-30,7,l.facebook.com,referral,desktop
2020-01-30,1192,rtbhouse,cpc,desktop
2020-01-30,31,m.facebook.com,referral,mobile
2020-01-30,2,m.facebook.com,referral,tablet
2020-01-30,1,instagram,cpc,mobile
2020-01-30,156,meta,cpc,desktop
2020-01-30,6,l.facebook.com,referral,mobile
2020-01-30,287,email,crm,mobile
2020-01-30,26,instagram.com,referral,mobile
2020-01-30,1,instagram,influencer,mobile
2020-01-30,2696,meta,cpc,mobile
2020-01-30,3,email,crm,tablet
2020-01-30,3509,google,cpc,desktop
2020-01-30,169,instagram,organic_social,mobile
2020-01-30,6,dv360,cpm,mobile
2020-01-30,4,google,cpm,tablet
2020-01-30,83,google,cpm,mobile
2020-01-30,7,rtbhouse,cpc,tablet
2020-01-30,2,youtube.com,referral,mobile
2020-01-30,2,dv360,cpm,tablet
2020-01-30,105,l.instagram.com,referral,mobile
2020-01-30,8133,google,organic,desktop
2020-01-30,288,google,organic,tablet
2020-01-30,17,meta,cpc,tablet
2020-01-30,274,email,crm,desktop
2020-01-30,832,rtbhouse,cpc,mobile
2020-01-30,1,youtube,cpv,tablet
2020-01-30,10284,google,cpc,mobile
2020-01-30,13702,google,organic,mobile
2020-01-30,2,youtube,cpv,mobile
2020-01-30,3,google,cpm,desktop
2020-01-30,1,youtube.com,referral,desktop
2020-01-30,1,l.instagram.com,referral,tablet
2020-01-30,135,google,cpc,tablet
2020-01-30,261,dv360,cpm,desktop
2020-01-31,5465,google,cpc,desktop
2020-01-31,4,google,cpm,desktop
2020-01-31,2,m.facebook.com,referral,desktop
2020-01-31,4,dv360,cpm,tablet
2020-01-31,1,youtube,cpv,desktop
2020-01-31,8356,google,organic,desktop
2020-01-31,339,instagram,organic_social,mobile
2020-01-31,7,l.facebook.com,referral,desktop
2020-01-31,2,youtube,cpv,mobile
2020-01-31,104,instagram.com,referral,mobile
2020-01-31,1,instagram,influencer,desktop
2020-01-31,161,google,cpc,tablet
2020-01-31,17,meta,cpc,tablet
2020-01-31,2,youtube.com,referral,mobile
2020-01-31,1,l.facebook.com,referral,tablet
2020-01-31,6,email,crm,tablet
2020-01-31,116,l.instagram.com,referral,mobile
2020-01-31,1,l.instagram.com,referral,desktop
2020-01-31,1,instagram,organic_social,desktop
2020-01-31,13819,google,cpc,mobile
2020-01-31,292,google,organic,tablet
2020-01-31,147,meta,cpc,desktop
2020-01-31,1,youtube.com,referral,desktop
2020-01-31,828,email,crm,mobile
2020-01-31,6,l.facebook.com,referral,mobile
2020-01-31,3184,rtbhouse,cpc,desktop
2020-01-31,69,google,cpm,mobile
2020-01-31,1,lm.facebook.com,referral,mobile
2020-01-31,1,l.instagram.com,referral,tablet
2020-01-31,3447,meta,cpc,mobile
2020-01-31,64,m.facebook.com,referral,mobile
2020-01-31,18,rtbhouse,cpc,tablet
2020-01-31,6,google,cpm,tablet
2020-01-31,221,dv360,cpm,desktop
2020-01-31,4,dv360,cpm,mobile
2020-01-31,1829,rtbhouse,cpc,mobile
2020-01-31,14381,google,organic,mobile
2020-01-31,3,instagram,organic_social,tablet
2020-01-31,547,email,crm,desktop
2020-02-01,2179,rtbhouse,cpc,mobile
2020-02-01,4459,google,organic,desktop
2020-02-01,101,dv360,cpm,desktop
2020-02-01,2,google,cpm,tablet
2020-02-01,15188,google,organic,mobile
2020-02-01,9,email,crm,tablet
2020-02-01,3,youtube,cpv,mobile
2020-02-01,111,instagram.com,referral,mobile
2020-02-01,115,l.instagram.com,referral,mobile
2020-02-01,224,google,cpc,tablet
2020-02-01,594,email,crm,mobile
2020-02-01,5,youtube.com,referral,mobile
2020-02-01,16822,google,cpc,mobile
2020-02-01,185,instagram,organic_social,mobile
2020-02-01,1,dv360,cpm,tablet
2020-02-01,1,l.facebook.com,referral,tablet
2020-02-01,1,l.instagram.com,referral,desktop
2020-02-01,1,instagram,influencer,mobile
2020-02-01,133,email,crm,desktop
2020-02-01,24,meta,cpc,tablet
2020-02-01,103,meta,cpc,desktop
2020-02-01,20,rtbhouse,cpc,tablet
2020-02-01,313,google,organic,tablet
2020-02-01,1749,rtbhouse,cpc,desktop
2020-02-01,5,l.facebook.com,referral,desktop
2020-02-01,9,l.facebook.com,referral,mobile
2020-02-01,57,google,cpm,mobile
2020-02-01,8,dv360,cpm,mobile
2020-02-01,5,google,cpm,desktop
2020-02-01,3245,meta,cpc,mobile
2020-02-01,1,instagram,influencer,desktop
2020-02-01,2897,google,cpc,desktop
2020-02-01,1,m.facebook.com,referral,tablet
2020-02-01,43,m.facebook.com,referral,mobile
2020-02-02,7,l.facebook.com,referral,mobile
2020-02-02,1,instagram,influencer,desktop
2020-02-02,2,l.instagram.com,referral,tablet
2020-02-02,439,email,crm,mobile
2020-02-02,23,google,cpm,desktop
2020-02-02,105,email,crm,desktop
2020-02-02,7,email,crm,tablet
2020-02-02,1,youtube.com,referral,tablet
2020-02-02,2,l.facebook.com,referral,desktop
2020-02-02,78,google,cpm,mobile
2020-02-02,3822,google,organic,desktop
2020-02-02,1792,rtbhouse,cpc,mobile
2020-02-02,2,dv360,cpm,mobile
2020-02-02,94,l.instagram.com,referral,mobile
2020-02-02,17774,google,cpc,mobile
2020-02-02,334,google,organic,tablet
2020-02-02,3034,meta,cpc,mobile
2020-02-02,50,m.facebook.com,referral,mobile
2020-02-02,2,youtube.com,referral,mobile
2020-02-02,1,youtube.com,referral,desktop
2020-02-02,13,meta,cpc,tablet
2020-02-02,1,m.facebook.com,referral,desktop
2020-02-02,89,instagram,organic_social,mobile
2020-02-02,1,m.facebook.com,referral,tablet
2020-02-02,107,dv360,cpm,desktop
2020-02-02,266,google,cpc,tablet
2020-02-02,1141,rtbhouse,cpc,desktop
2020-02-02,1,instagram,influencer,mobile
2020-02-02,79,meta,cpc,desktop
2020-02-02,1,l.facebook.com,referral,tablet
2020-02-02,2,dv360,cpm,tablet
2020-02-02,2651,google,cpc,desktop
2020-02-02,20,rtbhouse,cpc,tablet
2020-02-02,15025,google,organic,mobile
2020-02-02,5,google,cpm,tablet
2020-02-02,1,lm.facebook.com,referral,mobile
2020-02-02,1,instagram,organic_social,tablet
2020-02-02,99,instagram.com,referral,mobile
2020-02-03,3,youtube.com,referral,mobile
2020-02-03,69,m.facebook.com,referral,mobile
2020-02-03,3,dv360,cpm,mobile
2020-02-03,29,google,cpm,desktop
2020-02-03,150,meta,cpc,desktop
2020-02-03,9,email,crm,tablet
2020-02-03,77,instagram.com,referral,mobile
2020-02-03,1,instagram,cpc,mobile
2020-02-03,5,google,cpm,tablet
2020-02-03,3294,rtbhouse,cpc,desktop
2020-02-03,3,dv360,cpm,tablet
2020-02-03,23,rtbhouse,cpc,tablet
2020-02-03,444,email,crm,desktop
2020-02-03,551,email,crm,mobile
2020-02-03,67,google,cpm,mobile
2020-02-03,290,dv360,cpm,desktop
2020-02-03,230,google,organic,tablet
2020-02-03,6,l.facebook.com,referral,mobile
2020-02-03,14853,google,cpc,mobile
2020-02-03,1444,rtbhouse,cpc,mobile
2020-02-03,8004,google,organic,desktop
2020-02-03,1,instagram,influencer,mobile
2020-02-03,4766,google,cpc,desktop
2020-02-03,66,l.instagram.com,referral,mobile
2020-02-03,2887,meta,cpc,mobile
2020-02-03,1,l.instagram.com,referral,desktop
2020-02-03,1,m.facebook.com,referral,tablet
2020-02-03,2,youtube,cpv,desktop
2020-02-03,1,youtube,organic_social,mobile
2020-02-03,15,meta,cpc,tablet
2020-02-03,2,l.facebook.com,referral,desktop
2020-02-03,220,google,cpc,tablet
2020-02-03,13314,google,organic,mobile
2020-02-03,90,instagram,organic_social,mobile
2020-02-04,201,google,cpc,tablet
2020-02-04,1408,email,crm,mobile
2020-02-04,266,google,organic,tablet
2020-02-04,4553,google,cpc,desktop
2020-02-04,97,google,cpm,mobile
2020-02-04,31,google,cpm,desktop
2020-02-04,11,l.facebook.com,referral,desktop
2020-02-04,863,email,crm,desktop
2020-02-04,12,email,crm,tablet
2020-02-04,321,dv360,cpm,desktop
2020-02-04,15,rtbhouse,cpc,tablet
2020-02-04,6,l.facebook.com,referral,mobile
2020-02-04,355,instagram,organic_social,mobile
2020-02-04,3119,rtbhouse,cpc,desktop
2020-02-04,133,meta,cpc,desktop
2020-02-04,1,youtube.com,referral,desktop
2020-02-04,76,m.facebook.com,referral,mobile
